+----------------+---------------------+------+----------------------------------------------------------------+-----------------------+-----------------------+
| unix_timestamp | timestamp           | name | filename                                                       | image_shift_x         | image_shift_y         |
|     1571579451 | 2019-10-20 06:50:51 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v03_00003hl_2_v01_00009en |  1.72512234252146e-06 |  2.65685339494728e-06 |
|     1571579509 | 2019-10-20 06:51:49 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v03_00003hl_2_v01_00010en |  4.07678086072052e-06 | -7.33357925649128e-07 |
|     1571579569 | 2019-10-20 06:52:49 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v03_00003hl_2_v01_00011en |  4.34263558352636e-06 | -1.71545771577069e-06 |
|     1571579633 | 2019-10-20 06:53:53 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v03_00003hl_2_v01_00012en |  1.39654615971449e-06 | -2.70204962060762e-06 |
|     1571579692 | 2019-10-20 06:54:52 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v03_00003hl_2_v01_00013en |  4.97162500059423e-07 | -3.04193508903666e-06 |
|     1571579783 | 2019-10-20 06:56:23 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v03_00003hl_2_v01_00014en |  -4.0666897022671e-06 | -2.41621304272357e-06 |
|     1571579844 | 2019-10-20 06:57:24 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v03_00003hl_2_v01_00015en | -4.14960392846036e-06 | -1.53589718820886e-06 |
|     1571579908 | 2019-10-20 06:58:28 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v03_00003hl_2_v01_00016en | -2.82248037274654e-06 |  3.29975530004952e-06 |
|     1571579937 | 2019-10-20 06:58:57 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v03_00003hl_2_v01_00017en | -3.85392557562074e-06 |  3.41750967894524e-06 |
|     1571580001 | 2019-10-20 07:00:01 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v03_00003hl_2_v01_00018en |  4.37476107796824e-07 |  5.18798714484531e-06 |
|     1571580110 | 2019-10-20 07:01:50 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00002en |   3.1139432411689e-07 | -3.24264935616425e-06 |
|     1571580169 | 2019-10-20 07:02:49 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00003en | -6.54453016239634e-07 | -3.33700987706291e-06 |
|     1571580230 | 2019-10-20 07:03:50 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00004en |  1.23190811918461e-07 | -2.16472222476033e-06 |
|     1571580287 | 2019-10-20 07:04:47 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00005en | -8.77020090872774e-07 | -2.35033451137276e-06 |
|     1571580348 | 2019-10-20 07:05:48 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00006en |  2.68788262168034e-06 | -1.14886449884237e-06 |
|     1571580418 | 2019-10-20 07:06:58 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00007en |  3.61144108399804e-06 | -9.68777457640827e-07 |
|     1571580480 | 2019-10-20 07:08:00 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00008en |  3.60704388659597e-06 | -2.60443095797682e-08 |
|     1571580543 | 2019-10-20 07:09:03 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00009en |  2.66290684630084e-06 | -5.62609708903833e-08 |
|     1571580612 | 2019-10-20 07:10:12 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00010en |  1.60361924857935e-06 |  2.68198075431983e-06 |
|     1571580672 | 2019-10-20 07:11:12 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00011en |  7.27810477303344e-07 |  2.46313119361428e-06 |
|     1571580735 | 2019-10-20 07:12:15 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00012en |  1.26284372166753e-06 |  3.59173520355847e-06 |
|     1571580801 | 2019-10-20 07:13:21 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00013en |   3.5007393340548e-07 |   3.3818640203472e-06 |
|     1571580861 | 2019-10-20 07:14:21 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00014en | -1.78460149206466e-06 |  5.89489943738754e-07 |
|     1571580919 | 2019-10-20 07:15:19 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00015en | -2.67419524779795e-06 |  1.29518237428505e-07 |
|     1571580987 | 2019-10-20 07:16:27 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00016en | -2.16606721259784e-06 |  1.39443867420076e-06 |
|     1571581051 | 2019-10-20 07:17:31 | en   | 19oct18b_AC39_3_good_00032gr_00130sq_v04_00004hl_2_v01_00017en | -3.04027729945639e-06 |  9.85056874415683e-07 |
|     1571581160 | 2019-10-20 07:19:20 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v02_00002hl_2_v01_00002en | -4.47126965907326e-07 | -3.16055526663603e-06 |
|     1571581221 | 2019-10-20 07:20:21 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v02_00002hl_2_v01_00003en |  4.31811067720423e-07 | -2.54708727470856e-06 |
|     1571581278 | 2019-10-20 07:21:18 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v02_00002hl_2_v01_00004en |  1.23268611025458e-07 | -1.85039739510659e-06 |
|     1571581339 | 2019-10-20 07:22:19 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v02_00002hl_2_v01_00005en | -8.97186859359824e-07 | -2.41439792399408e-06 |
|     1571581404 | 2019-10-20 07:23:24 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v02_00002hl_2_v01_00006en |   3.9428352554622e-06 | -2.97301499141083e-07 |
|     1571581463 | 2019-10-20 07:24:23 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v02_00002hl_2_v01_00007en |  3.16325873250327e-06 |  -7.5079829019815e-07 |
|     1571581522 | 2019-10-20 07:25:22 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v02_00002hl_2_v01_00008en |  3.44689025928566e-06 |  5.44510411140327e-07 |
|     1571581584 | 2019-10-20 07:26:24 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v02_00002hl_2_v01_00009en |  2.71233302086699e-06 |  2.87691001798147e-08 |
|     1571581646 | 2019-10-20 07:27:26 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v02_00002hl_2_v01_00010en |  1.72203845191512e-06 |  3.19693864403256e-06 |
|     1571581708 | 2019-10-20 07:28:28 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v02_00002hl_2_v01_00011en |  9.70365908254141e-07 |  2.69742752201891e-06 |
|     1571581770 | 2019-10-20 07:29:30 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v02_00002hl_2_v01_00012en |  5.07785704378433e-07 |  3.54018910214262e-06 |
|     1571581833 | 2019-10-20 07:30:33 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v02_00002hl_2_v01_00013en | -1.99903250003659e-06 |  1.83722399667347e-06 |
|     1571581895 | 2019-10-20 07:31:35 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v02_00002hl_2_v01_00014en | -2.96427992610954e-06 |  1.46202914082381e-06 |
|     1571581955 | 2019-10-20 07:32:35 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v02_00002hl_2_v01_00015en | -2.69755938511992e-06 |  4.46519302966232e-07 |
|     1571582019 | 2019-10-20 07:33:39 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v02_00002hl_2_v01_00016en | -1.79890859169853e-06 |  9.43526962738789e-07 |
|     1571582127 | 2019-10-20 07:35:27 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00002en |  5.13754806656837e-06 | -1.51251941256534e-06 |
|     1571582192 | 2019-10-20 07:36:32 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00003en |  4.25814307060715e-06 | -1.72144092593431e-06 |
|     1571582256 | 2019-10-20 07:37:36 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00004en |  3.17900976114191e-06 |  1.00954898782332e-06 |
|     1571582316 | 2019-10-20 07:38:36 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00005en |  2.27156783393263e-06 |  7.22929661803443e-07 |
|     1571582382 | 2019-10-20 07:39:42 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00006en |  2.74619812488182e-06 |  1.86318828512591e-06 |
|     1571582442 | 2019-10-20 07:40:42 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00007en |  1.97681036169496e-06 |  1.66074168701012e-06 |
|     1571582505 | 2019-10-20 07:41:45 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00008en |  9.94441108347198e-07 |   4.6519329448462e-06 |
|     1571582575 | 2019-10-20 07:42:55 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00009en |   7.8822380631515e-09 |  4.58373066023098e-06 |
|     1571582636 | 2019-10-20 07:43:56 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00010en |  -2.4940069611494e-06 |  2.43288098113074e-06 |
|     1571582731 | 2019-10-20 07:45:31 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00011en |  -3.3837336688328e-06 |  1.84919713121299e-06 |
|     1571582764 | 2019-10-20 07:46:04 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00012en | -2.99368113396126e-06 |  3.16090879514124e-06 |
|     1571582824 | 2019-10-20 07:47:04 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00013en | -3.78304756084196e-06 |  2.82749824196537e-06 |
|     1571582883 | 2019-10-20 07:48:03 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00014en | -5.40196602492137e-07 | -2.93273611400306e-07 |
|     1571582946 | 2019-10-20 07:49:06 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00015en | -1.60007759246471e-06 | -6.24353475977977e-07 |
|     1571583042 | 2019-10-20 07:50:42 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00016en | -3.58186769530261e-07 | -1.26104255225961e-06 |
|     1571583106 | 2019-10-20 07:51:46 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00017en | -1.28720604485085e-06 | -1.48809359426004e-06 |
|     1571583136 | 2019-10-20 07:52:16 | en   | 19oct18b_AC39_3_good_00032gr_00131sq_v03_00003hl_2_v01_00018en | -3.85602588709834e-06 | -2.98887184727139e-06 |
|     1571583245 | 2019-10-20 07:54:05 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00002en | -1.24780853492682e-06 | -3.48649029747507e-06 |
|     1571583303 | 2019-10-20 07:55:03 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00003en | -3.29444981711789e-07 | -3.10594296985742e-06 |
|     1571583360 | 2019-10-20 07:56:00 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00004en |  -6.7581427357658e-07 | -2.36686466502516e-06 |
|     1571583419 | 2019-10-20 07:56:59 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00005en | -1.60483354889716e-06 | -2.59391570702558e-06 |
|     1571583510 | 2019-10-20 07:58:30 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00006en |  2.31928951531107e-06 | -1.08130889660578e-06 |
|     1571583540 | 2019-10-20 07:59:00 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00007en |  3.21061490741193e-06 |  -6.8815728576756e-07 |
|     1571583602 | 2019-10-20 08:00:02 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00008en |  2.82468714400975e-06 |  1.60129539767042e-07 |
|     1571583663 | 2019-10-20 08:01:03 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00009en |  1.97491776371404e-06 | -1.61626400030551e-07 |
|     1571583723 | 2019-10-20 08:02:03 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00010en |  9.96144735051499e-07 |  2.81963681046895e-06 |
|     1571583802 | 2019-10-20 08:03:22 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00011en |  4.97442505884167e-08 |   2.3613916702004e-06 |
|     1571583865 | 2019-10-20 08:04:25 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00012en |  5.56007697470871e-07 |  3.56942005883719e-06 |
|     1571583959 | 2019-10-20 08:05:59 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00013en | -3.64087492111714e-07 |  3.25569282669158e-06 |
|     1571583991 | 2019-10-20 08:06:31 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00014en | -3.13982157520115e-06 |   1.3645261707411e-06 |
|     1571584051 | 2019-10-20 08:07:31 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00015en | -3.92299432284529e-06 |  9.20957427020612e-07 |
|     1571584111 | 2019-10-20 08:08:31 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00016en | -3.66160164290845e-06 | -1.78042680283598e-08 |
|     1571584181 | 2019-10-20 08:09:41 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v02_00002hl_2_v01_00017en | -2.72958605718623e-06 |  4.80153061586495e-07 |
|     1571584288 | 2019-10-20 08:11:28 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v03_00003hl_2_v01_00002en |  -1.3587257498784e-07 | -3.09599862443043e-06 |
|     1571584381 | 2019-10-20 08:13:01 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v03_00003hl_2_v01_00003en |  6.79666194823257e-07 | -2.74178230673912e-06 |
|     1571584409 | 2019-10-20 08:13:29 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v03_00003hl_2_v01_00004en |  4.47043312368146e-07 | -1.88244499038275e-06 |
|     1571584468 | 2019-10-20 08:14:28 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v03_00003hl_2_v01_00005en | -2.97170878022196e-07 | -2.15438791985457e-06 |
|     1571584533 | 2019-10-20 08:15:33 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v03_00003hl_2_v01_00006en |   3.4943588351665e-06 | -6.78989836539962e-07 |
|     1571584592 | 2019-10-20 08:16:32 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v03_00003hl_2_v01_00007en |  4.31709005434803e-06 |   -3.446296135218e-07 |
|     1571584653 | 2019-10-20 08:17:33 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v03_00003hl_2_v01_00008en |  4.14933216817692e-06 |  4.59714994383705e-07 |
|     1571584717 | 2019-10-20 08:18:37 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v03_00003hl_2_v01_00009en |  3.21398626166969e-06 |  2.19109999320412e-07 |
|     1571584808 | 2019-10-20 08:20:08 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v03_00003hl_2_v01_00010en |  2.12173272749767e-06 |   3.3275384855108e-06 |
|     1571584838 | 2019-10-20 08:20:38 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v03_00003hl_2_v01_00011en |  1.30146601091737e-06 |   2.7692359756771e-06 |
|     1571584901 | 2019-10-20 08:21:41 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v03_00003hl_2_v01_00012en |  1.63011682224002e-06 |  4.00230015711213e-06 |
|     1571584963 | 2019-10-20 08:22:43 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v03_00003hl_2_v01_00013en | -1.48345806181025e-06 |  7.17321222656817e-07 |
|     1571585026 | 2019-10-20 08:23:46 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v03_00003hl_2_v01_00014en |  -1.7927333847389e-06 |   1.5711332936023e-06 |
|     1571585089 | 2019-10-20 08:24:49 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v03_00003hl_2_v01_00015en | -2.74978959130753e-06 |  1.26638443895097e-06 |
|     1571585152 | 2019-10-20 08:25:52 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v03_00003hl_2_v01_00016en | -2.31065132386078e-06 |  4.26299094711248e-07 |
|     1571585289 | 2019-10-20 08:28:09 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v04_00004hl_2_v01_00002en |  2.46340383902071e-06 | -1.47902006893632e-06 |
|     1571585317 | 2019-10-20 08:28:37 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v04_00004hl_2_v01_00003en |  3.45009566125485e-06 |  -1.2871056407136e-06 |
|     1571585379 | 2019-10-20 08:29:39 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v04_00004hl_2_v01_00004en |  3.66919946315288e-06 | -2.14014081545969e-06 |
|     1571585440 | 2019-10-20 08:30:40 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v04_00004hl_2_v01_00005en |  2.80764263866764e-06 | -2.52241470911903e-06 |
|     1571585502 | 2019-10-20 08:31:42 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v04_00004hl_2_v01_00006en |  1.48622949477562e-06 |  1.31171090248366e-06 |
|     1571585566 | 2019-10-20 08:32:46 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v04_00004hl_2_v01_00007en |  5.76057161064903e-07 |  1.00160957606434e-06 |
|     1571585659 | 2019-10-20 08:34:19 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v04_00004hl_2_v01_00008en |  3.51492546164003e-07 |  1.80768075001154e-06 |
|     1571585688 | 2019-10-20 08:34:48 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v04_00004hl_2_v01_00009en |  1.03370509872189e-06 |  2.28181053194116e-06 |
|     1571585748 | 2019-10-20 08:35:48 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v04_00004hl_2_v01_00010en |  -3.0626346335102e-06 | -5.81915378699954e-08 |
|     1571585846 | 2019-10-20 08:37:26 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v04_00004hl_2_v01_00011en | -2.11863054516517e-06 | -1.51687020166872e-07 |
|     1571585874 | 2019-10-20 08:37:54 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v04_00004hl_2_v01_00012en | -1.90225714976859e-06 |  -1.0282041953124e-06 |
|     1571585936 | 2019-10-20 08:38:56 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v04_00004hl_2_v01_00013en | -2.81402816789676e-06 | -1.14777328265219e-06 |
|     1571585994 | 2019-10-20 08:39:54 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v04_00004hl_2_v01_00014en | -1.07465850983525e-06 | -3.71620156128323e-06 |
|     1571586054 | 2019-10-20 08:40:54 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v04_00004hl_2_v01_00015en |  -2.0231301129436e-07 | -3.36371180963361e-06 |
|     1571586117 | 2019-10-20 08:41:57 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v04_00004hl_2_v01_00016en |  -8.5168174616488e-08 | -4.27648804204205e-06 |
|     1571586224 | 2019-10-20 08:43:44 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v05_00005hl_2_v01_00002en |  5.78566919018173e-07 |  1.65109798048928e-06 |
|     1571586294 | 2019-10-20 08:44:54 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v05_00005hl_2_v01_00003en |   3.1875921398303e-08 |  2.26076612266027e-06 |
|     1571586358 | 2019-10-20 08:45:58 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v05_00005hl_2_v01_00004en |  5.69107764463526e-07 |  2.91800355857393e-06 |
|     1571586419 | 2019-10-20 08:46:59 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v05_00005hl_2_v01_00005en |  1.39636913299723e-06 |  2.43334277713853e-06 |
|     1571586484 | 2019-10-20 08:48:04 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v05_00005hl_2_v01_00006en |  2.29349587051685e-06 | -1.00495615812924e-06 |
|     1571586548 | 2019-10-20 08:49:08 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v05_00005hl_2_v01_00007en |  2.70286557034798e-06 | -1.85591921954784e-06 |
|     1571586610 | 2019-10-20 08:50:10 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v05_00005hl_2_v01_00008en |  3.61104036379094e-06 | -1.72642208487146e-06 |
|     1571586679 | 2019-10-20 08:51:19 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v05_00005hl_2_v01_00009en |  3.27745728624956e-06 | -8.36523730305972e-07 |
|     1571586739 | 2019-10-20 08:52:19 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v05_00005hl_2_v01_00010en |  -6.3367850520199e-07 | -2.85028125676604e-06 |
|     1571586797 | 2019-10-20 08:53:17 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v05_00005hl_2_v01_00011en | -1.94540237755242e-07 | -3.69036660100575e-06 |
|     1571586918 | 2019-10-20 08:55:18 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v05_00005hl_2_v01_00013en |  -1.3709661501221e-06 | -3.38950456812599e-06 |
|     1571586979 | 2019-10-20 08:56:19 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v05_00005hl_2_v01_00014en | -2.12411094828294e-06 | -2.24615382713743e-07 |
|     1571587044 | 2019-10-20 08:57:24 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v05_00005hl_2_v01_00015en | -2.53894146111695e-06 |  5.79383677905967e-07 |
|     1571587108 | 2019-10-20 08:58:28 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v05_00005hl_2_v01_00016en | -3.43832512077202e-06 |  2.39498209476919e-07 |
|     1571587201 | 2019-10-20 09:00:01 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v05_00005hl_2_v01_00017en | -3.01716797675135e-06 | -5.50946898079925e-07 |
|     1571587292 | 2019-10-20 09:01:32 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v06_00006hl_2_v01_00002en |  2.14286622850425e-06 |  -5.3913209462615e-07 |
|     1571587351 | 2019-10-20 09:02:31 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v06_00006hl_2_v01_00003en |  2.42956543318771e-06 | -1.42367797742366e-06 |
|     1571587414 | 2019-10-20 09:03:34 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v06_00006hl_2_v01_00004en |  2.94415305152458e-06 | -2.14914439810462e-08 |
|     1571587508 | 2019-10-20 09:05:08 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v06_00006hl_2_v01_00005en |  4.82879417417705e-07 |  2.05830342981522e-06 |
|     1571587538 | 2019-10-20 09:05:38 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v06_00006hl_2_v01_00006en |  1.22536197144049e-06 |  2.39706645475907e-06 |
|     1571587601 | 2019-10-20 09:06:41 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v06_00006hl_2_v01_00007en |  9.66832649955182e-07 |  3.48302229381498e-06 |
|     1571587666 | 2019-10-20 09:07:46 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v06_00006hl_2_v01_00008en | -7.60476575595887e-09 |  2.94707934089551e-06 |
|     1571587729 | 2019-10-20 09:08:49 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v06_00006hl_2_v01_00009en | -2.46693918302949e-06 |  9.57927428707376e-07 |
|     1571587821 | 2019-10-20 09:10:21 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v06_00006hl_2_v01_00010en | -2.23444925252448e-06 | -2.51220312564894e-08 |
|     1571587850 | 2019-10-20 09:10:50 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v06_00006hl_2_v01_00011en | -3.20129536301488e-06 | -2.09784648026622e-07 |
|     1571587948 | 2019-10-20 09:12:28 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v06_00006hl_2_v01_00012en | -3.41940039477903e-06 |  7.33552622590942e-07 |
|     1571587976 | 2019-10-20 09:12:56 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v06_00006hl_2_v01_00013en | -7.35559686039012e-07 | -2.33291761689547e-06 |
|     1571588037 | 2019-10-20 09:13:57 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v06_00006hl_2_v01_00014en |  -4.4620845160167e-08 |   -2.968571221707e-06 |
|     1571588131 | 2019-10-20 09:15:31 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v06_00006hl_2_v01_00015en |  -7.3242716267102e-07 | -3.61337714804299e-06 |
|     1571588158 | 2019-10-20 09:15:58 | en   | 19oct18b_AC39_3_good_00030gr_00134sq_v06_00006hl_2_v01_00016en | -1.39819243075335e-06 | -3.04721987458749e-06 |
|     1571588265 | 2019-10-20 09:17:45 | en   | 19oct18b_AC39_3_good_00030gr_00135sq_v02_00002hl_2_v01_00002en |  5.99930687247053e-07 |  -1.4634529702626e-06 |
|     1571588326 | 2019-10-20 09:18:46 | en   | 19oct18b_AC39_3_good_00030gr_00135sq_v02_00002hl_2_v01_00003en |  1.38563604397562e-06 | -2.01950942273863e-06 |
|     1571588387 | 2019-10-20 09:19:47 | en   | 19oct18b_AC39_3_good_00030gr_00135sq_v02_00002hl_2_v01_00004en |  7.22004529127401e-07 | -2.82411377630212e-06 |
|     1571588454 | 2019-10-20 09:20:54 | en   | 19oct18b_AC39_3_good_00030gr_00135sq_v02_00002hl_2_v01_00005en |  2.01440622428039e-08 | -2.28238817308836e-06 |
|     1571588517 | 2019-10-20 09:21:57 | en   | 19oct18b_AC39_3_good_00030gr_00135sq_v02_00002hl_2_v01_00006en | -2.19372619583405e-06 |  9.44571588197146e-07 |
|     1571588578 | 2019-10-20 09:22:58 | en   | 19oct18b_AC39_3_good_00030gr_00135sq_v02_00002hl_2_v01_00007en | -1.36892932990158e-06 |  6.83853093577288e-07 |
|     1571588647 | 2019-10-20 09:24:07 | en   | 19oct18b_AC39_3_good_00030gr_00135sq_v02_00002hl_2_v01_00008en | -1.07850420959905e-06 |  1.58816926942014e-06 |
|     1571588710 | 2019-10-20 09:25:10 | en   | 19oct18b_AC39_3_good_00030gr_00135sq_v02_00002hl_2_v01_00009en | -1.84909180135307e-06 |  1.94739134120635e-06 |
|     1571588771 | 2019-10-20 09:26:11 | en   | 19oct18b_AC39_3_good_00030gr_00135sq_v02_00002hl_2_v01_00010en |  1.16725532526251e-06 |  3.70163744777227e-06 |
|     1571588839 | 2019-10-20 09:27:19 | en   | 19oct18b_AC39_3_good_00030gr_00135sq_v02_00002hl_2_v01_00011en |   1.9815975275227e-06 |  2.94244447299615e-06 |
|     1571588901 | 2019-10-20 09:28:21 | en   | 19oct18b_AC39_3_good_00030gr_00135sq_v02_00002hl_2_v01_00012en |  3.58704105404741e-06 |  7.74763993554416e-07 |
|     1571588960 | 2019-10-20 09:29:20 | en   | 19oct18b_AC39_3_good_00030gr_00135sq_v02_00002hl_2_v01_00013en |  3.58857489299795e-06 |  -3.1516329851358e-07 |
